"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
4,"Benda, Marek (ODS)","blue","ODS",12.3993075382699,10.0096162854022,"0.05",1,0.7
68,"Kluèka, Václav (ÈSSD)","orange","ÈSSD",-10.9475506918454,-0.742417815059869,"0.05",1,0.7
237,"Sobotka, Bohuslav (ÈSSD)","orange","ÈSSD",-4.88236950021357,-1.31444189110879,"0.05",1,0.7
252,"Zaorálek, Lubomír (ÈSSD)","orange","ÈSSD",-3.5357686728637,-0.681266218153324,"0.05",1,0.7
303,"Filip, Vojtìch (KSÈM)","red","KSÈM",11.2459470391348,-13.6200111449989,"0.05",1,0.7
305,"Grebeníèek, Miroslav (KSÈM)","red","KSÈM",12.3421914981424,-15.1562017414338,"0.05",1,0.7
309,"Kováèik, Pavel (KSÈM)","red","KSÈM",12.4588136052702,-13.6416358514011,"0.05",1,0.7
312,"Bebarová Rujbrová, Zuzka (KSÈM)","red","KSÈM",11.4387590235659,-13.2210457256428,"0.05",1,0.7
346,"Bendl, Petr (ODS)","blue","ODS",13.2463652994354,9.50563886497998,"0.05",1,0.7
354,"Èerný, Karel (ÈSSD)","orange","ÈSSD",-11.0633091508865,-2.73474394076343,"0.05",1,0.7
377,"Kalousek, Miroslav (TOP 09)","darkviolet","TOP 09",10.1317145315635,9.20240748728591,"0.05",1,0.7
392,"Lobkowicz, Jaroslav (TOP 09)","darkviolet","TOP 09",12.5912158047089,14.5371335900769,"0.05",1,0.7
401,"Nìmcová, Miroslava (ODS)","blue","ODS",14.479110382095,10.6015980365021,"0.05",1,0.7
422,"Urban, Milan (ÈSSD)","orange","ÈSSD",-3.992870455482,-1.12796795812733,"0.05",1,0.7
443,"Stropnický, Martin (ANO)","cyan","ANO",-7.36935515486523,0.218335157151352,"0.05",1,0.7
467,"Adámek, František (ÈSSD)","orange","ÈSSD",-9.94923704498534,-1.88312918299446,"0.05",1,0.7
4778,"Grospiè, Stanislav (KSÈM)","red","KSÈM",12.922032333462,-16.3722293240837,"0.05",1,0.7
5261,"Dolejš, Jiøí (KSÈM)","red","KSÈM",10.1735608129952,-13.2549509395521,"0.05",1,0.7
5268,"Vostrá, Miloslava (KSÈM)","red","KSÈM",13.5761852441362,-16.8382215713219,"0.05",1,0.7
5269,"Mládek, Jan (ÈSSD)","orange","ÈSSD",-7.59537174401458,-1.36530786315961,"0.05",1,0.7
5272,"Votava, Václav (ÈSSD)","orange","ÈSSD",-11.8561879344257,-1.79095121647508,"0.05",1,0.7
5273,"Pospíšil, Jiøí (Non-affiliated)","grey","Non-affiliated",1.04491078505441,2.8346599237677,"0.05",1,0.7
5279,"Krákora, Jaroslav (ÈSSD)","orange","ÈSSD",-9.58470860744706,-2.25010428848641,"0.05",1,0.7
5282,"Šenfeld, Josef (KSÈM)","red","KSÈM",13.8281046976254,-16.4653661760584,"0.05",1,0.7
5290,"Marková, Soòa (KSÈM)","red","KSÈM",12.1540672924579,-15.1209975200338,"0.05",1,0.7
5297,"Hašek, Michal (ÈSSD)","orange","ÈSSD",-0.796910032021712,-0.254564657380027,"0.05",1,0.7
5307,"Èerný, Alexander (KSÈM)","red","KSÈM",13.4147458045055,-16.9352207114405,"0.05",1,0.7
5310,"Seïa, Antonín (ÈSSD)","orange","ÈSSD",-5.65040548389662,-1.9719227307354,"0.05",1,0.7
5313,"Koníèek, Vladimír (KSÈM)","red","KSÈM",13.3982004345715,-15.699147571763,"0.05",1,0.7
5314,"Hovorka, Ludvík (KDU-ÈSL)","gold","KDU-ÈSL",-5.57687956787803,4.23872523865902,"0.05",1,0.7
5321,"Koneèná, Kateøina (KSÈM)","red","KSÈM",3.11227291410494,-4.69826951900582,"0.05",1,0.7
5322,"Opálka, Miroslav (KSÈM)","red","KSÈM",13.2918095461039,-16.5435039276426,"0.05",1,0.7
5342,"Böhnisch, Robin (ÈSSD)","orange","ÈSSD",-9.14303265397336,-2.11787069677977,"0.05",1,0.7
5402,"Jandák, Vítìzslav (ÈSSD)","orange","ÈSSD",-4.58600887485002,-1.95679873154035,"0.05",1,0.7
5433,"Koskuba, Jiøí (ÈSSD)","orange","ÈSSD",-0.184171563000633,-2.37349345468447,"0.05",1,0.7
5447,"Bohdalová, Vlasta (ÈSSD)","orange","ÈSSD",-8.61964180188874,-3.23527538840392,"0.05",1,0.7
5456,"Dolejš, Richard (ÈSSD)","orange","ÈSSD",-9.59734305337025,-2.00325098564423,"0.05",1,0.7
5459,"Fiala, Radim (Úsvit)","yellowgreen","Úsvit",9.94484139584879,2.7030419583358,"0.05",1,0.7
5461,"Halíková, Milada (KSÈM)","red","KSÈM",11.6638735775253,-15.2380494823526,"0.05",1,0.7
5462,"Hamáèek, Jan (ÈSSD)","orange","ÈSSD",-5.4929988998542,-2.58913608292815,"0.05",1,0.7
5476,"Laudát, František (TOP 09)","darkviolet","TOP 09",14.1492672453409,16.6253457916985,"0.05",1,0.7
5487,"Petrù, Jiøí (ÈSSD)","orange","ÈSSD",-12.1155932448097,-1.92624337061853,"0.05",1,0.7
5490,"Ploc, Pavel (ÈSSD)","orange","ÈSSD",-10.7595280648485,-1.84236676922844,"0.05",1,0.7
5502,"Snopek, Václav (KSÈM)","red","KSÈM",13.2512856040893,-15.9281243643152,"0.05",1,0.7
5506,"Šidlo, Karel (KSÈM)","red","KSÈM",13.9586888340836,-17.1246198600799,"0.05",1,0.7
5507,"Šincl, Ladislav (ÈSSD)","orange","ÈSSD",-7.4812053237454,-0.730957384352995,"0.05",1,0.7
5513,"Tejc, Jeroným (ÈSSD)","orange","ÈSSD",-10.3775463254559,-2.52269780293257,"0.05",1,0.7
5520,"Vilímec, Vladislav (ODS)","blue","ODS",11.5853205199918,7.93978910715479,"0.05",1,0.7
5558,"Schwarzenberg, Karel (TOP 09)","darkviolet","TOP 09",3.98706868744097,5.14189621572931,"0.05",1,0.7
5700,"Adamec, Ivan (ODS)","blue","ODS",8.81251673239063,9.06804447527793,"0.05",1,0.7
5718,"Zlatuška, Jiøí (ANO)","cyan","ANO",-8.60656661822662,1.04034316338891,"0.05",1,0.7
